,period_start,period_end,2m_dewpoint_temperature_K,surface_air_pressure_Pa,total_precipitation_m,evaporation_m,snowfall_mwe,snowmelt_mwe,runoff_m,snow_depth_mwe,potential_evaporation_m,2m_temperature_K,volumetric_soil_water_layer1_m3_per_m3,volumetric_soil_water_layer2_m3_per_m3,volumetric_soil_water_layer3_m3_per_m3,volumetric_soil_water_layer4_m3_per_m4,surface_net_solar_radiation_J_per_m2,surface_net_thermal_radiation_J_per_m2,wind_speed
0,1981-05-01,1981-05-31,269.9257,70476.84,0.003908354,-0.0015614195,0.001265891,0.0022051232,0.0017058043,0.031412415,-0.01490306,276.82074,0.39666462,0.3991135,0.4007295,0.38642675,20092594.0,-6607319.0,0.73335344
0,1981-05-01,1981-05-31,273.4973,76428.72,0.0042156195,-0.0026843727,0.0007505172,0.0010116394,0.00045996715,0.0065000057,-0.011864763,279.78162,0.3597304,0.36016667,0.35491037,0.3335014,18801046.0,-6294421.0,0.79594624
0,1981-05-01,1981-05-31,273.97662,83207.46,0.0044970782,-0.0008523979,0.001700909,0.007422384,0.0054166247,0.1658975,-0.012507063,278.7582,0.39622694,0.3985384,0.38637006,0.37763295,14390237.0,-4370404.0,0.28552216
0,1981-05-01,1981-05-31,273.7579,81785.98,0.0022408343,-0.00221291,0.0002548005,0.002370319,0.002835322,0.040730298,-0.012230475,279.84952,0.35330066,0.36252734,0.37617266,0.39447486,18799306.0,-6452532.0,0.7725961
0,1981-05-01,1981-05-31,276.92984,90898.93,0.0044550067,-0.0023409144,0.00032037543,0.00032320246,0.0048141233,0.00048998423,-0.011348824,280.35382,0.39369544,0.3956358,0.37864634,0.42129007,15942991.0,-3925815.5,0.9134999
0,1981-05-01,1981-05-31,268.22195,68287.14,0.00325353,-0.0011183177,0.0013698313,0.0017442275,0.00068496086,0.013889238,-0.015180962,274.30518,0.40969008,0.4111702,0.3665945,0.3505487,19162682.0,-6024853.0,0.9936142
0,1981-05-01,1981-05-31,268.74252,68586.39,0.0038284573,-0.00084385584,0.0019118139,0.0032133628,0.0017441658,0.03464594,-0.014174046,274.0914,0.42003748,0.4241723,0.3838511,0.36102018,17681688.0,-6084039.5,1.0552254
0,1981-05-01,1981-05-31,268.66547,69129.25,0.003453781,-0.00096972473,0.0017043273,0.0035132465,0.0016316604,0.058685143,-0.014112568,274.07498,0.41717446,0.42054987,0.39081407,0.36157617,17885200.0,-5936724.5,0.83746344
0,1981-05-01,1981-05-31,272.46262,75559.58,0.0038398893,-0.001796103,0.0013826508,0.002562902,0.0010117288,0.057241574,-0.008181474,277.6599,0.35139492,0.36220363,0.3661566,0.33882958,16920074.0,-6077961.0,0.9652384
0,1981-05-01,1981-05-31,269.96246,72067.016,0.0045188805,-0.0009634228,0.002039265,0.0043892665,0.0017008474,0.13996841,-0.012118103,274.1477,0.4032817,0.40613198,0.39339137,0.3636694,15822418.0,-4641985.5,0.5712042
0,1981-05-01,1981-05-31,276.60043,86427.06,0.0021626619,-0.0025637785,0.00011425655,0.00097529765,0.0024063038,0.0075990073,-0.02533676,285.34302,0.38392466,0.3999709,0.39744362,0.47167686,23181388.0,-7451505.0,0.5477349
0,1981-05-01,1981-05-31,273.48413,77555.67,0.0020561817,-0.0019191,0.00050457875,0.0067098048,0.007619813,0.07233395,-0.013791744,279.3824,0.46396884,0.47351822,0.4687488,0.5038472,19781540.0,-6534569.5,0.38690928
0,1981-05-01,1981-05-31,275.26166,80163.79,0.0018810852,-0.0020209057,0.0003693911,0.0045529124,0.00493328,0.04829216,-0.013940012,281.44778,0.4092997,0.42123988,0.42664614,0.46399677,20622174.0,-6981757.5,0.5288138
0,1981-05-01,1981-05-31,278.47708,91097.95,0.0032627345,-0.0025936386,4.8453356e-05,4.882445e-05,0.0009436558,8.114108e-05,-0.012881481,283.6786,0.35427484,0.34847778,0.34784,0.3836533,15643895.0,-5018311.0,0.39149287
0,1981-05-01,1981-05-31,273.2378,85646.74,0.002888792,-0.0006812636,0.0006657736,0.011344194,0.009199994,0.71501714,-0.009821902,276.7144,0.41305503,0.41601056,0.42229378,0.4104789,13791741.0,-3876621.0,0.54297054
0,1981-05-01,1981-05-31,276.27853,89164.95,0.0035390244,-0.0022340333,0.00065005466,0.0006374939,0.003056505,0.0013208801,-0.014216988,280.44943,0.38581815,0.38532454,0.37067637,0.4135297,16699351.0,-4162010.2,1.2002947
0,1981-05-01,1981-05-31,271.69855,80778.14,0.0015987433,-0.002352851,0.00016375782,0.00016164468,9.082178e-05,0.00019181802,-0.012480526,286.00943,0.19746663,0.23169248,0.28224963,0.30428118,21658438.0,-9200218.0,0.9271578
0,1981-05-01,1981-05-31,273.4995,86613.52,0.0029763377,-0.0006686039,0.0009047723,0.011368342,0.009612307,0.5102688,-0.010213628,276.86963,0.4144516,0.41637683,0.422602,0.41620484,13701867.0,-3744811.8,0.4937524
0,1981-05-01,1981-05-31,274.308,78750.37,0.0038960334,-0.002193362,0.00092982023,0.0014897232,0.0004439108,0.03547271,-0.006916548,280.65262,0.31077197,0.31737855,0.29311666,0.2688742,16635704.0,-6323040.5,0.8007012
0,1981-05-01,1981-05-31,270.74454,72314.32,0.0031606301,-0.0022404422,0.00012449901,0.000115580486,0.0006364696,0.0002224803,-0.0293183,280.61603,0.35681605,0.35868323,0.37089318,0.36629462,23289710.0,-6692667.5,1.331054
0,1981-05-01,1981-05-31,273.46246,83975.06,0.0020214466,-0.0023390178,0.00026689668,0.00024619937,6.251374e-05,0.0003549359,-0.005796839,283.60568,0.16181342,0.23849548,0.28165203,0.2830697,20078824.0,-8357613.0,1.6316054
0,1981-06-01,1981-06-30,275.92444,82674.625,0.0055293525,-0.0028024684,0.00061447377,0.0007783279,0.0045294124,0.0012637024,-0.017386157,281.44315,0.39257762,0.39505503,0.37483963,0.41905427,20256440.0,-5425694.5,1.6310934
0,1981-06-01,1981-06-30,274.46765,76474.125,0.001986492,-0.0024586588,0.00021246313,0.0031067976,0.0063892095,0.029779518,-0.022609442,282.5686,0.35844433,0.36650348,0.36521366,0.41902873,21934172.0,-6954313.0,1.5440066
0,1981-06-01,1981-06-30,275.40024,74559.414,0.0019201449,-0.0028142696,2.8168317e-05,4.5768556e-05,0.00015592063,8.5026026e-05,-0.019540912,287.5115,0.25200713,0.26478666,0.27332863,0.27980784,23696338.0,-8723664.0,1.0438141
0,1981-06-01,1981-06-30,272.37784,78706.79,0.00032608156,-0.0013876095,7.617263e-07,6.46463e-07,3.4299803e-05,1.2276778e-06,-0.010609957,289.60135,0.057222255,0.21890433,0.25286472,0.26046497,23412294.0,-10786520.0,4.4727983
0,1981-06-01,1981-06-30,274.96088,79561.195,0.0023123932,-0.003258971,0.00037761225,0.0004206745,0.0019145221,0.0010102373,-0.01617163,283.43356,0.33555362,0.34744573,0.36290267,0.37332833,21392144.0,-6890364.0,1.5470055
0,1981-06-01,1981-06-30,273.03754,71048.195,0.0026910685,-0.0026695195,3.5178597e-05,0.00054839376,0.0023437385,0.0040219612,-0.023462137,284.8598,0.32264528,0.33960918,0.37214664,0.39833832,24720334.0,-8516262.0,0.74720585
0,1981-06-01,1981-06-30,275.31805,76863.75,0.0012846804,-0.0036109348,3.2703483e-05,9.635352e-05,0.0005085693,0.00039212496,-0.021596868,287.94748,0.24395186,0.27973855,0.327438,0.34114558,24368434.0,-8783184.0,1.1517073
0,1981-06-01,1981-06-30,275.46262,83197.91,0.0048576784,-0.0023951044,0.0009455518,0.0023694967,0.00599804,0.014477015,-0.015255762,280.5797,0.38429508,0.38488886,0.36875606,0.40628165,18649778.0,-5067734.5,1.1987507
0,1981-06-01,1981-06-30,275.79303,82132.51,0.001367693,-0.0029135714,3.190567e-05,0.00034700526,0.0021802322,0.001658267,-0.01946642,285.42685,0.27383783,0.3023133,0.32372877,0.3929881,23274426.0,-7860803.5,0.9663503
0,1981-06-01,1981-06-30,279.1525,91029.05,0.006266357,-0.0028744047,1.0824397e-05,1.0976301e-05,0.0030660152,1.175063e-05,-0.010739157,282.1284,0.38855743,0.3917418,0.3881288,0.41119248,15504307.0,-3586814.0,1.2147361
0,1981-06-01,1981-06-30,271.45114,68898.5,0.00152282,-0.0021332367,5.490074e-06,5.3732423e-05,0.0003540134,0.00013145804,-0.026015341,282.66135,0.32916865,0.34094778,0.38273415,0.36263806,24727592.0,-8154503.5,1.2320313
0,1981-06-01,1981-06-30,272.20996,69189.08,0.0019720283,-0.0020959026,4.3507225e-05,0.00032994978,0.0009107322,0.0010861489,-0.025138734,282.1677,0.3424891,0.3509445,0.39388934,0.38428086,24525918.0,-8202513.0,1.3796006
0,1981-06-01,1981-06-30,271.9138,69726.05,0.0016094806,-0.0022615877,2.139413e-05,0.00070485956,0.0011815907,0.0029709141,-0.025184095,282.7308,0.32839274,0.34499454,0.39089254,0.38857758,24631558.0,-7959483.5,1.0128039
0,1981-06-01,1981-06-30,273.68643,76006.39,0.0009217206,-0.002498678,8.849622e-05,0.0010481434,0.0020657284,0.00800673,-0.015869616,284.07767,0.24480851,0.3085032,0.34609178,0.35875902,22977818.0,-8610518.0,2.2463522
0,1981-06-01,1981-06-30,273.67957,72637.08,0.0010218766,-0.0025539293,0.000117065545,0.0028280416,0.003729341,0.014493585,-0.024883505,282.5561,0.3371384,0.35012656,0.3832714,0.41256827,24684108.0,-7101358.5,0.8692115
0,1981-06-01,1981-06-30,277.28394,86646.055,3.0093197e-05,-0.002131804,0.0,2.0326978e-07,0.0007653963,3.0464597e-07,-0.041407976,292.86295,0.2738773,0.33249822,0.36683995,0.45777848,27344486.0,-9590223.0,0.59917647
0,1981-06-01,1981-06-30,275.93042,77986.18,0.0008251222,-0.0025826332,0.0,7.390499e-05,0.0016979758,0.0002751872,-0.026508668,288.29,0.292388,0.37222543,0.4091887,0.49192044,26896996.0,-9526348.0,0.50984836
0,1981-06-01,1981-06-30,277.53488,80527.25,0.00046744102,-0.0024559288,0.0,4.030399e-05,0.001429666,7.623434e-05,-0.024711333,289.99643,0.26668784,0.33561906,0.37551335,0.45602524,26452496.0,-9556173.0,0.59458864
0,1981-06-01,1981-06-30,279.22983,91150.89,0.0026631441,-0.003448291,3.819046e-07,3.9205355e-07,0.0007730494,0.0,-0.016766056,285.67886,0.3509725,0.3567445,0.34535286,0.37858558,19019162.0,-5789573.0,1.1772753
0,1981-06-01,1981-06-30,275.28055,85756.72,0.0048940643,-0.00058727496,0.00078516564,0.014899133,0.018243566,0.29926866,-0.00840239,278.32425,0.42272472,0.42642623,0.4256456,0.434828,12364278.0,-3082572.0,0.9379076
0,1981-06-01,1981-06-30,279.08286,89348.5,0.0045736777,-0.0030228444,0.00010667098,0.000109786386,0.0022822232,0.0001099614,-0.01648527,283.48312,0.3687235,0.3752575,0.37911543,0.405294,18793870.0,-4661683.0,1.4098251
0,1981-06-01,1981-06-30,272.71106,81148.805,0.00048601461,-0.0021730321,0.0,0.0,6.599689e-05,0.0,-0.01762512,294.69534,0.14267212,0.1976446,0.25169986,0.30013233,25304610.0,-11326722.0,1.0754644
0,1981-06-01,1981-06-30,275.9428,86699.85,0.0059586074,-0.0010764031,0.0006475786,0.009939981,0.015801266,0.12720199,-0.0093561085,278.80338,0.4177412,0.42107075,0.41728124,0.43374628,13432321.0,-3099682.8,0.9527616
0,1981-06-01,1981-06-30,273.5499,79061.62,0.00055543584,-0.0020580802,4.757918e-05,0.00067052845,0.00082781137,0.005322231,-0.013768031,287.98926,0.15772223,0.26300254,0.29512647,0.28146636,22714650.0,-9597550.0,2.4903123
0,1981-06-01,1981-06-30,275.2424,72808.84,0.0038760721,-0.0028028067,0.0,0.0,0.0010483062,0.0,-0.03467924,287.3076,0.34173733,0.35198087,0.36747634,0.36847046,25369812.0,-7512789.5,0.7411878
0,1981-06-01,1981-06-30,273.621,84255.97,0.0004341405,-0.0014677586,5.10467e-07,4.671359e-07,4.472014e-05,4.896096e-08,-0.00869785,290.81586,0.06502724,0.20770523,0.26898363,0.28217265,23574748.0,-11141861.0,1.7587228
0,1981-07-01,1981-07-31,278.80743,83012.83,0.0016209132,-0.003072519,1.5292997e-05,1.4946834e-05,0.0020765197,2.0090414e-05,-0.025175367,287.1692,0.29684973,0.30478513,0.32930303,0.40528056,23358820.0,-7329702.5,0.7992602
0,1981-07-01,1981-07-31,275.75815,76771.23,0.001064409,-0.002567191,3.2561012e-10,1.9798372e-05,0.0018318946,3.576378e-05,-0.031727396,288.39578,0.24611227,0.2561509,0.28754574,0.39876047,24767180.0,-8841283.0,0.8493448
0,1981-07-01,1981-07-31,280.44843,74894.4,0.0035436978,-0.0030560298,5.820766e-11,0.0,0.0003293083,0.0,-0.015647713,289.04242,0.2948642,0.28463817,0.26478356,0.279538,20960376.0,-7224740.0,0.4757476
0,1981-07-01,1981-07-31,275.60278,79045.11,0.0012870047,-0.0015013055,5.820766e-11,0.0,3.8195234e-05,0.0,-0.009331297,293.219,0.07306507,0.18479903,0.24347387,0.25945482,21576078.0,-10798278.0,2.041847
0,1981-07-01,1981-07-31,276.3094,79858.15,0.0009894468,-0.002892502,3.814057e-08,3.4764252e-08,0.0009100142,0.0,-0.023012705,289.24515,0.20637836,0.23420724,0.29687753,0.363512,24494094.0,-9150517.0,0.8841001
0,1981-07-01,1981-07-31,279.5644,71339.055,0.0070575667,-0.0029818323,1.3031033e-07,1.1379875e-07,0.0030088173,0.0,-0.017070968,285.98996,0.380966,0.38457263,0.37750983,0.3961643,20902392.0,-6655300.0,0.36538914
0,1981-07-01,1981-07-31,279.42047,77159.29,0.0019071981,-0.003027462,5.820766e-11,0.0,0.0003448065,0.0,-0.020430213,290.91074,0.22343746,0.2303536,0.27564955,0.33507413,22013492.0,-8116406.0,0.7236936
0,1981-07-01,1981-07-31,279.54846,83603.87,0.003661776,-0.003071039,9.6050906e-05,0.00014831529,0.002795098,0.00037684236,-0.018249108,285.54932,0.34312314,0.34202006,0.32359743,0.39148745,19938986.0,-5852910.0,0.6800202
0,1981-07-01,1981-07-31,274.7687,82264.445,0.0002526891,-0.002012647,5.820766e-11,0.0,0.00082426093,0.0,-0.028383484,290.99283,0.15470606,0.2021693,0.26677564,0.376982,25974926.0,-10460251.0,0.6848617
0,1981-07-01,1981-07-31,282.2253,91178.02,0.0017351761,-0.0031780782,3.2363791e-06,3.3012725e-06,0.0021702528,1.9797258e-06,-0.015900107,286.3973,0.30680874,0.31584674,0.338814,0.4060327,19646298.0,-5064539.5,1.0106455
0,1981-07-01,1981-07-31,277.37595,69237.266,0.0046518594,-0.0025939178,5.820766e-11,0.0,0.00087927596,0.0,-0.018882185,283.89404,0.38495365,0.38786104,0.38077202,0.3682943,20917138.0,-6345344.0,0.45746163
0,1981-07-01,1981-07-31,277.45233,69550.766,0.0046971184,-0.0026922156,5.820766e-11,0.0,0.0012844648,0.0,-0.01919221,283.92926,0.3894507,0.3932488,0.38736528,0.38911188,21401610.0,-6843638.5,0.6060429
0,1981-07-01,1981-07-31,277.46066,70066.19,0.0039086025,-0.0029332694,5.820766e-11,0.0,0.0012132794,0.0,-0.019962551,284.46707,0.37297824,0.37352824,0.36344644,0.38945672,21638912.0,-6569140.0,0.40585008
0,1981-07-01,1981-07-31,275.30722,76321.66,0.0013157715,-0.0023020033,5.820766e-11,6.0780636e-08,0.0008131255,1.1744135e-07,-0.018654512,289.1737,0.17329681,0.23308413,0.29144448,0.3509918,23206236.0,-9839182.0,1.0596246
0,1981-07-01,1981-07-31,276.1668,72910.69,0.0016631525,-0.0028259086,5.820766e-11,0.0,0.001637046,0.0,-0.029473012,286.81937,0.27114975,0.26497212,0.29320896,0.3991514,24554692.0,-7454558.5,0.64343375
0,1981-07-01,1981-07-31,275.22824,86701.78,4.7652196e-05,-0.0012315909,5.820766e-11,0.0,0.00035672932,0.0,-0.046686742,294.60254,0.22961897,0.27821198,0.33802128,0.4446685,27500148.0,-10880670.0,0.7999707
0,1981-07-01,1981-07-31,274.79346,78090.72,0.00025873806,-0.001957028,5.820766e-11,0.0,0.00055018184,0.0,-0.030529875,290.3128,0.26399732,0.3215384,0.37228394,0.47539148,27222712.0,-10575837.0,0.7240171
0,1981-07-01,1981-07-31,275.97025,80622.51,0.00025982532,-0.0017168937,5.820766e-11,0.0,0.0005329589,0.0,-0.028524432,292.0784,0.22609608,0.2818641,0.3390586,0.44094837,26782912.0,-10632255.0,0.7362456
0,1981-07-01,1981-07-31,281.94833,91333.83,0.0011571931,-0.0031797164,4.3387576e-08,4.2674532e-08,0.000575669,0.0,-0.023122462,290.99274,0.22895037,0.24487455,0.30275187,0.37158337,21251900.0,-6860104.0,0.39986917
0,1981-07-01,1981-07-31,279.72772,86013.6,0.0028235523,-0.0025466448,9.928049e-05,0.0024664418,0.0072491635,0.009699414,-0.016012369,284.7222,0.38144326,0.38446423,0.36390287,0.4234167,18742320.0,-5081984.0,0.73989475
0,1981-07-01,1981-07-31,280.03455,89421.17,0.00041143474,-0.0028106922,3.816197e-06,3.89257e-06,0.0013960412,2.6650155e-06,-0.028267603,287.9335,0.21826062,0.25497824,0.31814706,0.3961589,25174882.0,-7897299.5,0.95721203
0,1981-07-01,1981-07-31,279.08713,81364.36,0.00074841,-0.0018400416,5.820766e-11,0.0,6.0835308e-05,0.0,-0.016128335,296.8756,0.14552227,0.17775945,0.22109433,0.29372492,22472806.0,-9880787.0,1.2243984
0,1981-07-01,1981-07-31,280.28506,86973.086,0.0030276026,-0.0026761803,0.0001860322,0.0007753369,0.0043183994,0.0032098684,-0.015645068,284.7184,0.3680706,0.36599585,0.34211835,0.41612473,18134580.0,-4714371.0,0.5744124
0,1981-07-01,1981-07-31,275.7551,79416.61,0.0012801915,-0.0018341083,5.820766e-11,5.002831e-08,0.00040318898,6.2143855e-08,-0.0144058345,292.2555,0.12935665,0.20754345,0.2609679,0.2792074,21708238.0,-10227113.0,1.2242798
0,1981-07-01,1981-07-31,281.37418,73088.766,0.009326528,-0.0030154537,5.820766e-11,0.0,0.0031417185,0.0,-0.024285156,287.81412,0.39714766,0.40320402,0.40033513,0.3824126,22120546.0,-5315376.0,0.29923967
0,1981-07-01,1981-07-31,270.84628,84315.46,7.3275376e-05,-0.00070234167,5.820766e-11,0.0,3.6417143e-05,0.0,-0.010152194,295.87143,0.040672727,0.17725803,0.250775,0.2800416,25524298.0,-14065091.0,1.0722786
0,1981-08-01,1981-08-31,279.43808,83091.37,0.000986005,-0.0020755213,0.0,0.0,0.0009866214,-2.3283064e-10,-0.02765084,290.18707,0.2110047,0.23156035,0.2779288,0.38786277,20856954.0,-7914791.0,0.19772214
0,1981-08-01,1981-08-31,275.98096,76798.44,0.0007435476,-0.0017299001,7.5850753e-10,9.013368e-10,0.0007836838,-2.3283064e-10,-0.030106973,288.70264,0.20263815,0.21055071,0.2527074,0.37943804,21539988.0,-8671246.0,0.34374127
0,1981-08-01,1981-08-31,280.53143,74882.77,0.0049855937,-0.003002363,7.5516095e-07,5.365675e-07,0.0005267965,2.3151657e-07,-0.012767745,286.67636,0.33480924,0.3268137,0.2805101,0.2813876,19147784.0,-6688710.0,0.34312755
0,1981-08-01,1981-08-31,275.6568,79100.08,0.0007095379,-0.0010410876,0.0,0.0,2.9982666e-05,-2.3283064e-10,-0.008030782,291.9283,0.054243747,0.18075047,0.23601419,0.25821722,19617684.0,-10792937.0,0.6936864
0,1981-08-01,1981-08-31,277.1002,79944.05,0.00081819884,-0.0017760665,0.0,0.0,0.000489306,-2.3283064e-10,-0.02146101,290.27652,0.17201737,0.19216874,0.25283247,0.351042,20985672.0,-9059054.0,0.23213775
0,1981-08-01,1981-08-31,278.7214,71284.07,0.0052436376,-0.0027382015,0.0,0.0,0.0025442569,-2.3283064e-10,-0.015338079,284.70776,0.38360846,0.38507754,0.37997255,0.3967523,19464442.0,-6805028.5,0.34982276
0,1981-08-01,1981-08-31,277.75833,77139.35,0.001420656,-0.0020902285,0.0,0.0,0.00023387917,-2.3283064e-10,-0.020445688,289.87863,0.19032535,0.2049587,0.2465343,0.32746172,20419742.0,-8638225.0,0.4283671
0,1981-08-01,1981-08-31,280.50842,83720.945,0.0010722876,-0.0024312595,2.3553055e-07,2.889241e-07,0.0013426506,3.0005805e-07,-0.023041748,289.24277,0.24923159,0.26216203,0.28487468,0.3755528,19519452.0,-7193312.0,0.2687873
0,1981-08-01,1981-08-31,275.8678,82244.484,0.00026168037,-0.0012847986,0.0,0.0,0.00043405342,-2.3283064e-10,-0.027283452,292.6742,0.14044364,0.17299601,0.23483707,0.36139932,22317914.0,-10148700.0,0.39412397
0,1981-08-01,1981-08-31,282.4931,91017.836,0.00029261984,-0.0020358372,0.0,0.0,0.0010012604,-2.3283064e-10,-0.023485424,290.2583,0.17030697,0.21812181,0.27851734,0.38846135,20281842.0,-7081681.0,0.44065255
0,1981-08-01,1981-08-31,276.6123,69176.86,0.0036098282,-0.0023972353,4.5091338e-07,3.6080746e-07,0.0008285777,1.2043165e-07,-0.017824197,282.55762,0.37925348,0.37992373,0.38367897,0.37707928,19736986.0,-6466103.5,0.3707986
0,1981-08-01,1981-08-31,276.5386,69498.32,0.0045795394,-0.0024753304,4.2957697e-07,4.463687e-07,0.0016169293,1.0702448e-07,-0.018080417,282.44397,0.38950428,0.39223704,0.3915346,0.3954186,19998080.0,-7008174.0,0.41968527
0,1981-08-01,1981-08-31,276.308,70010.32,0.00305398,-0.0025638582,5.747874e-06,4.086944e-06,0.001061263,1.7494895e-06,-0.019262088,283.09775,0.3576616,0.35351327,0.3469101,0.38700947,20337700.0,-6891216.5,0.2458284
0,1981-08-01,1981-08-31,275.54803,76350.48,0.0010350143,-0.0017539943,2.8405308e-08,2.8747186e-08,0.00043350676,1.6128455e-08,-0.016787503,288.8526,0.15788949,0.21071854,0.26318195,0.34106624,20607800.0,-9665673.0,0.49606526
0,1981-08-01,1981-08-31,275.1437,72893.44,0.0015839979,-0.0021640216,0.0,0.0,0.00079347345,-2.3283064e-10,-0.027623886,286.12656,0.25264007,0.24201965,0.26084894,0.38118094,21899820.0,-7468251.0,0.3207328
0,1981-08-01,1981-08-31,278.37622,86650.484,6.175618e-05,-0.0008960669,0.0,0.0,0.0002028305,-2.3283064e-10,-0.040305093,294.68106,0.22816518,0.26450312,0.32174927,0.43346137,24361638.0,-10048301.0,0.6128212
0,1981-08-01,1981-08-31,274.91797,78055.516,0.0002862694,-0.0011779992,0.0,0.0,0.00026746985,-2.3283064e-10,-0.028192494,290.7007,0.22393374,0.29171175,0.3521955,0.46192414,24182478.0,-10350794.0,0.38445273
0,1981-08-01,1981-08-31,276.7565,80583.99,0.00037869997,-0.00123747,0.0,0.0,0.00028288428,-2.3283064e-10,-0.025852188,292.0634,0.21028115,0.25868335,0.31960523,0.42839172,23905482.0,-10216523.0,0.4330082
0,1981-08-01,1981-08-31,282.01947,91263.38,0.00033947406,-0.0018633349,0.0,0.0,0.00037586503,-2.3283064e-10,-0.02844674,294.88553,0.16100976,0.18500502,0.2553495,0.36033803,20545682.0,-8237817.0,0.20501843
0,1981-08-01,1981-08-31,280.96017,85973.95,0.00083856913,-0.0023290403,0.0,0.0,0.0017032137,-2.3283064e-10,-0.02421141,289.14032,0.258379,0.27706045,0.29791284,0.40071675,20086096.0,-7340769.5,0.4074911
0,1981-08-01,1981-08-31,280.11746,89250.67,0.00013306014,-0.0014669299,0.0,0.0,0.0007125143,-2.3283064e-10,-0.033274896,291.3306,0.14598972,0.1880494,0.26215652,0.37961265,22520210.0,-8492014.0,0.53361446
0,1981-08-01,1981-08-31,278.97897,81341.766,0.0015934296,-0.0018677524,0.0,0.0,6.917867e-05,-2.3283064e-10,-0.01371668,294.9578,0.17287754,0.18723443,0.20489036,0.28726992,20502230.0,-9591859.0,0.56524277
0,1981-08-01,1981-08-31,281.53638,86917.23,0.00083092425,-0.0023398849,0.0,0.0,0.0013958827,-2.3283064e-10,-0.02438585,288.93784,0.2566659,0.27133107,0.29591128,0.39632842,19876414.0,-7010674.0,0.34613654
0,1981-08-01,1981-08-31,276.63593,79494.08,0.0011016738,-0.0015568495,9.250602e-08,9.367753e-08,0.00022779737,1.0285163e-07,-0.012240249,291.06442,0.13009953,0.20304433,0.24268772,0.27450165,19324714.0,-9788822.0,0.6038461
